Symbol,CompanyName,Date,Open,High,Low,Close,Volume,AdjClose
MSFT,Microsoft Corp.,6/11/2025 4:45:06 PM,359.93,359.95,344.67,347.72,25765257,347.72
MSFT,Microsoft Corp.,6/12/2025 4:45:06 PM,347.72,366.64,347.01,364.52,10038030,364.52
MSFT,Microsoft Corp.,6/13/2025 4:45:06 PM,364.52,371.31,351.94,356.88,38931423,356.88
MSFT,Microsoft Corp.,6/16/2025 4:45:06 PM,356.88,368.9,350.89,363.3,27875254,363.3
MSFT,Microsoft Corp.,6/17/2025 4:45:06 PM,363.3,364.7,342.36,347.03,13671184,347.03
MSFT,Microsoft Corp.,6/18/2025 4:45:06 PM,347.03,352.91,340.54,347.22,5079873,347.22
MSFT,Microsoft Corp.,6/19/2025 4:45:06 PM,347.22,370.03,344.27,363.66,21569151,363.66
MSFT,Microsoft Corp.,6/20/2025 4:45:06 PM,363.66,366.65,353.95,360.32,21786918,360.32
MSFT,Microsoft Corp.,6/23/2025 4:45:06 PM,360.32,362.07,339.18,345.52,18891529,345.52
MSFT,Microsoft Corp.,6/24/2025 4:45:06 PM,345.52,364.96,339.82,361.98,27648541,361.98
MSFT,Microsoft Corp.,6/25/2025 4:45:06 PM,361.98,362.95,343.44,345.28,29460297,345.28
MSFT,Microsoft Corp.,6/26/2025 4:45:06 PM,345.28,346.78,331.53,337.59,31975272,337.59
MSFT,Microsoft Corp.,6/27/2025 4:45:06 PM,337.59,346.55,336.34,343.36,2162157,343.36
MSFT,Microsoft Corp.,6/30/2025 4:45:06 PM,343.36,355.04,337.61,352.13,17749429,352.13
MSFT,Microsoft Corp.,7/1/2025 4:45:06 PM,352.13,354.64,333.31,336.89,6245382,336.89
MSFT,Microsoft Corp.,7/2/2025 4:45:06 PM,336.89,354.01,331.66,349.24,44075971,349.24
MSFT,Microsoft Corp.,7/3/2025 4:45:06 PM,349.24,351.11,328.85,333.42,22415069,333.42
MSFT,Microsoft Corp.,7/4/2025 4:45:06 PM,333.42,348.46,329.6,345.18,32375961,345.18
MSFT,Microsoft Corp.,7/7/2025 4:45:06 PM,345.18,346.07,339.12,340.62,19204236,340.62
MSFT,Microsoft Corp.,7/8/2025 4:45:06 PM,340.62,344.82,335.13,342.39,38078985,342.39
MSFT,Microsoft Corp.,7/9/2025 4:45:06 PM,342.39,364.48,337.26,358.79,47213952,358.79
MSFT,Microsoft Corp.,7/10/2025 4:45:06 PM,358.79,364.97,344.27,348.94,34122984,348.94
MSFT,Microsoft Corp.,7/11/2025 4:45:06 PM,348.94,352.96,343.59,345.65,31405150,345.65
MSFT,Microsoft Corp.,7/14/2025 4:45:06 PM,345.65,363.93,340.97,358.78,18464837,358.78
MSFT,Microsoft Corp.,7/15/2025 4:45:06 PM,358.78,361.56,349.89,353.67,1484373,353.67
MSFT,Microsoft Corp.,7/16/2025 4:45:06 PM,353.67,358.06,348.16,354.8,10622323,354.8
MSFT,Microsoft Corp.,7/17/2025 4:45:06 PM,354.8,372.75,350.15,368.73,31701501,368.73
MSFT,Microsoft Corp.,7/18/2025 4:45:06 PM,368.73,372.16,351.78,357.43,35929690,357.43
MSFT,Microsoft Corp.,7/21/2025 4:45:06 PM,357.43,364.78,356.51,359.21,4616533,359.21
MSFT,Microsoft Corp.,7/22/2025 4:45:06 PM,359.21,381.02,354.52,374.77,10139537,374.77
MSFT,Microsoft Corp.,7/23/2025 4:45:06 PM,374.77,378.54,374.54,378.47,14572435,378.47
MSFT,Microsoft Corp.,7/24/2025 4:45:06 PM,378.47,385.67,360.66,366.23,32893628,366.23
MSFT,Microsoft Corp.,7/25/2025 4:45:06 PM,366.23,372.56,364.35,364.45,9031105,364.45
MSFT,Microsoft Corp.,7/28/2025 4:45:06 PM,364.45,382.12,362.81,376.13,26429276,376.13
MSFT,Microsoft Corp.,7/29/2025 4:45:06 PM,376.13,380.29,357.46,357.82,34336961,357.82
MSFT,Microsoft Corp.,7/30/2025 4:45:06 PM,357.82,358.12,343.91,347.26,47072172,347.26
MSFT,Microsoft Corp.,7/31/2025 4:45:06 PM,347.26,361.37,346.77,357.19,6119194,357.19
MSFT,Microsoft Corp.,8/1/2025 4:45:06 PM,357.19,364.72,354.17,360.37,26691312,360.37
MSFT,Microsoft Corp.,8/4/2025 4:45:06 PM,360.37,371.38,357.41,368.82,26631148,368.82
MSFT,Microsoft Corp.,8/5/2025 4:45:06 PM,368.82,372.53,366.04,366.19,47111513,366.19
MSFT,Microsoft Corp.,8/6/2025 4:45:06 PM,366.19,376.66,364.91,376.62,17164286,376.62
MSFT,Microsoft Corp.,8/7/2025 4:45:06 PM,376.62,381.34,368.11,374.8,37942276,374.8
MSFT,Microsoft Corp.,8/8/2025 4:45:06 PM,374.8,381.28,374.35,376.69,19651861,376.69
MSFT,Microsoft Corp.,8/11/2025 4:45:06 PM,376.69,394.88,369.29,387.34,28258354,387.34
MSFT,Microsoft Corp.,8/12/2025 4:45:06 PM,387.34,389.07,383.54,388.36,29975708,388.36
MSFT,Microsoft Corp.,8/13/2025 4:45:06 PM,388.36,408.45,387.88,403.16,42542435,403.16
MSFT,Microsoft Corp.,8/14/2025 4:45:06 PM,403.16,407.11,397.32,400.76,24192544,400.76
MSFT,Microsoft Corp.,8/15/2025 4:45:06 PM,400.76,406.38,395.43,396.14,26038307,396.14
MSFT,Microsoft Corp.,8/18/2025 4:45:06 PM,396.14,398.3,389.04,397.43,10796330,397.43
MSFT,Microsoft Corp.,8/19/2025 4:45:06 PM,397.43,413.28,393.55,412.02,8835485,412.02
MSFT,Microsoft Corp.,8/20/2025 4:45:06 PM,412.02,422.62,407.46,419.96,49013429,419.96
MSFT,Microsoft Corp.,8/21/2025 4:45:06 PM,419.96,422.13,413.73,421.77,38306706,421.77
MSFT,Microsoft Corp.,8/22/2025 4:45:06 PM,421.77,428.98,407.8,416.1,17549810,416.1
MSFT,Microsoft Corp.,8/25/2025 4:45:06 PM,416.1,419.67,395.29,395.76,7307351,395.76
MSFT,Microsoft Corp.,8/26/2025 4:45:06 PM,395.76,416,388.72,413.29,48138513,413.29
MSFT,Microsoft Corp.,8/27/2025 4:45:06 PM,413.29,416.75,397.79,400.75,42588628,400.75
MSFT,Microsoft Corp.,8/28/2025 4:45:06 PM,400.75,405.92,393.95,401.51,34000096,401.51
MSFT,Microsoft Corp.,8/29/2025 4:45:06 PM,401.51,407.79,379.25,384.55,19303219,384.55
MSFT,Microsoft Corp.,9/1/2025 4:45:06 PM,384.55,391.06,377.64,388.49,28654833,388.49
MSFT,Microsoft Corp.,9/2/2025 4:45:06 PM,388.49,389.13,370.76,373.03,20493235,373.03
MSFT,Microsoft Corp.,9/3/2025 4:45:06 PM,373.03,387.4,372.23,382.29,26957590,382.29
MSFT,Microsoft Corp.,9/4/2025 4:45:06 PM,382.29,395.99,378.47,390.12,6101585,390.12
MSFT,Microsoft Corp.,9/5/2025 4:45:06 PM,390.12,396.1,370.63,372.54,27449249,372.54
MSFT,Microsoft Corp.,9/8/2025 4:45:06 PM,372.54,376.46,356.71,363.72,14418318,363.72
MSFT,Microsoft Corp.,9/9/2025 4:45:06 PM,363.72,385.36,360.37,380,49686588,380
MSFT,Microsoft Corp.,9/10/2025 4:45:06 PM,380,380.52,363.35,368.39,29601182,368.39
MSFT,Microsoft Corp.,9/11/2025 4:45:06 PM,368.39,372.98,350.84,356.08,34325398,356.08
MSFT,Microsoft Corp.,9/12/2025 4:45:06 PM,356.08,360.69,355.89,357.15,43185227,357.15
MSFT,Microsoft Corp.,9/15/2025 4:45:06 PM,357.15,360.66,338.65,340.1,26901460,340.1
MSFT,Microsoft Corp.,9/16/2025 4:45:06 PM,340.1,345.81,332.72,333.68,38555727,333.68
MSFT,Microsoft Corp.,9/17/2025 4:45:06 PM,333.68,338.64,314.68,318.66,16223635,318.66
MSFT,Microsoft Corp.,9/18/2025 4:45:06 PM,318.66,320.4,317.96,319.45,4712093,319.45
MSFT,Microsoft Corp.,9/19/2025 4:45:06 PM,319.45,323.44,311.34,315.23,20445294,315.23
MSFT,Microsoft Corp.,9/22/2025 4:45:06 PM,315.23,321.04,313.95,319.05,34327665,319.05
MSFT,Microsoft Corp.,9/23/2025 4:45:06 PM,319.05,338.01,316.73,334.5,4996544,334.5
MSFT,Microsoft Corp.,9/24/2025 4:45:06 PM,334.5,339.98,314.69,318.35,28135288,318.35
MSFT,Microsoft Corp.,9/25/2025 4:45:06 PM,318.35,328.58,315.06,326,38800450,326
MSFT,Microsoft Corp.,9/26/2025 4:45:06 PM,326,328.83,313.74,319.9,6292868,319.9
MSFT,Microsoft Corp.,9/29/2025 4:45:06 PM,319.9,326.33,313.86,321.86,23084853,321.86
MSFT,Microsoft Corp.,9/30/2025 4:45:06 PM,321.86,324.26,319.67,320.05,1807017,320.05
MSFT,Microsoft Corp.,10/1/2025 4:45:06 PM,320.05,324.69,318.05,320.46,45363579,320.46
MSFT,Microsoft Corp.,10/2/2025 4:45:06 PM,320.46,336.79,318.92,332.6,35866629,332.6
MSFT,Microsoft Corp.,10/3/2025 4:45:06 PM,332.6,336.15,322.02,325.56,39565546,325.56
MSFT,Microsoft Corp.,10/6/2025 4:45:06 PM,325.56,325.97,319.89,324.76,12278614,324.76
MSFT,Microsoft Corp.,10/7/2025 4:45:06 PM,324.76,325.22,310.46,314.04,7311240,314.04
MSFT,Microsoft Corp.,10/8/2025 4:45:06 PM,314.04,320.35,309.25,318.19,46726706,318.19
MSFT,Microsoft Corp.,10/9/2025 4:45:06 PM,318.19,326.63,312.87,323.34,46401555,323.34
MSFT,Microsoft Corp.,10/10/2025 4:45:06 PM,323.34,328.21,317.54,319.05,30944197,319.05
MSFT,Microsoft Corp.,10/13/2025 4:45:06 PM,319.05,321.27,314.32,317.94,18515707,317.94
MSFT,Microsoft Corp.,10/14/2025 4:45:06 PM,317.94,322.43,313.65,318.17,6409515,318.17
MSFT,Microsoft Corp.,10/15/2025 4:45:06 PM,318.17,323.3,304.26,307.23,39173352,307.23
MSFT,Microsoft Corp.,10/16/2025 4:45:06 PM,307.23,320.34,303.34,319.22,25454548,319.22
MSFT,Microsoft Corp.,10/17/2025 4:45:06 PM,319.22,338.19,317.43,333.43,19306669,333.43
MSFT,Microsoft Corp.,10/20/2025 4:45:06 PM,333.43,349.91,330.87,343.52,9525935,343.52
MSFT,Microsoft Corp.,10/21/2025 4:45:06 PM,343.52,359.85,341.85,357.14,19120326,357.14
MSFT,Microsoft Corp.,10/22/2025 4:45:06 PM,357.14,369.95,354.68,367.65,27259463,367.65
MSFT,Microsoft Corp.,10/23/2025 4:45:06 PM,367.65,374.51,357.88,360.2,7276701,360.2
MSFT,Microsoft Corp.,10/24/2025 4:45:06 PM,360.2,363.02,354.77,359.97,25554359,359.97
MSFT,Microsoft Corp.,10/27/2025 4:45:06 PM,359.97,363.28,349.27,356.2,41508027,356.2
MSFT,Microsoft Corp.,10/28/2025 4:45:06 PM,356.2,376.14,355.89,368.88,24832345,368.88
MSFT,Microsoft Corp.,10/29/2025 4:45:06 PM,368.88,385.35,361.64,382.77,33027911,382.77
MSFT,Microsoft Corp.,10/30/2025 4:45:06 PM,382.77,389.37,375.51,381.68,27225066,381.68
MSFT,Microsoft Corp.,10/31/2025 4:45:06 PM,381.68,402.51,378.16,399.36,7288664,399.36
MSFT,Microsoft Corp.,11/3/2025 4:45:06 PM,399.36,401.8,393.87,396.38,42302803,396.38
MSFT,Microsoft Corp.,11/4/2025 4:45:06 PM,396.38,403.89,391.04,394.84,47894404,394.84
MSFT,Microsoft Corp.,11/5/2025 4:45:06 PM,394.84,412.93,394.8,408.81,28109841,408.81
MSFT,Microsoft Corp.,11/6/2025 4:45:06 PM,408.81,435.57,400.81,428.88,17785900,428.88
MSFT,Microsoft Corp.,11/7/2025 4:45:06 PM,428.88,453.5,426.15,448.5,45720474,448.5
MSFT,Microsoft Corp.,11/10/2025 4:45:06 PM,448.5,455.29,436.8,441.15,23438726,441.15
MSFT,Microsoft Corp.,11/11/2025 4:45:06 PM,441.15,447.24,433.17,433.73,22305903,433.73
MSFT,Microsoft Corp.,11/12/2025 4:45:06 PM,433.73,440.55,416.08,417.46,5853872,417.46
MSFT,Microsoft Corp.,11/13/2025 4:45:06 PM,417.46,440.63,416.83,435.45,5406727,435.45
MSFT,Microsoft Corp.,11/14/2025 4:45:06 PM,435.45,436.58,416.88,419.95,45535493,419.95
MSFT,Microsoft Corp.,11/17/2025 4:45:06 PM,419.95,420.77,414.64,420.05,19229745,420.05
MSFT,Microsoft Corp.,11/18/2025 4:45:06 PM,420.05,423.65,407.48,412.95,34898960,412.95
MSFT,Microsoft Corp.,11/19/2025 4:45:06 PM,412.95,432.82,408.18,428.82,20878944,428.82
MSFT,Microsoft Corp.,11/20/2025 4:45:06 PM,428.82,433.52,404.15,410.66,33746412,410.66
MSFT,Microsoft Corp.,11/21/2025 4:45:06 PM,410.66,430.74,406.46,423.47,38759938,423.47
MSFT,Microsoft Corp.,11/24/2025 4:45:06 PM,423.47,440.09,416.42,439.68,4295024,439.68
MSFT,Microsoft Corp.,11/25/2025 4:45:06 PM,439.68,447.65,427.24,432.62,20422754,432.62
MSFT,Microsoft Corp.,11/26/2025 4:45:06 PM,432.62,449.29,430.9,441.45,41560272,441.45
MSFT,Microsoft Corp.,11/27/2025 4:45:06 PM,441.45,445.06,424.35,427.86,13263184,427.86
MSFT,Microsoft Corp.,11/28/2025 4:45:06 PM,427.86,428.9,410.74,411.79,45282983,411.79
MSFT,Microsoft Corp.,12/1/2025 4:45:06 PM,411.79,414.86,388.03,392.35,33286954,392.35
MSFT,Microsoft Corp.,12/2/2025 4:45:06 PM,392.35,398.31,380.76,380.93,19760494,380.93
MSFT,Microsoft Corp.,12/3/2025 4:45:06 PM,380.93,395.64,378.81,392.44,15008478,392.44
MSFT,Microsoft Corp.,12/4/2025 4:45:06 PM,392.44,401.82,392.24,397.1,23323822,397.1
MSFT,Microsoft Corp.,12/5/2025 4:45:06 PM,397.1,401.59,387.07,387.32,21808910,387.32
MSFT,Microsoft Corp.,12/8/2025 4:45:06 PM,387.32,401.3,379.67,399.17,49794116,399.17
MSFT,Microsoft Corp.,12/9/2025 4:45:06 PM,399.17,405.16,388.21,389.88,33704324,389.88
MSFT,Microsoft Corp.,12/10/2025 4:45:06 PM,389.88,394.11,371.67,375.76,34836772,375.76
MSFT,Microsoft Corp.,12/11/2025 4:45:06 PM,375.76,389.12,370.18,384.45,26006157,384.45
MSFT,Microsoft Corp.,12/12/2025 4:45:06 PM,384.45,385.78,377.7,384.3,29435923,384.3
MSFT,Microsoft Corp.,12/15/2025 4:45:06 PM,384.3,400.96,379.73,399.05,15527895,399.05
MSFT,Microsoft Corp.,12/16/2025 4:45:06 PM,399.05,410.82,397.38,403.46,30266873,403.46
MSFT,Microsoft Corp.,12/17/2025 4:45:06 PM,403.46,411.16,390.79,398.74,28399178,398.74
MSFT,Microsoft Corp.,12/18/2025 4:45:06 PM,398.74,404.34,381.59,382.34,38311827,382.34
MSFT,Microsoft Corp.,12/19/2025 4:45:06 PM,382.34,386.58,374.97,377.93,23483021,377.93
MSFT,Microsoft Corp.,12/22/2025 4:45:06 PM,377.93,382.35,376.08,379.65,13755919,379.65
MSFT,Microsoft Corp.,12/23/2025 4:45:06 PM,379.65,398.08,375.44,393.46,1556152,393.46
MSFT,Microsoft Corp.,12/24/2025 4:45:06 PM,393.46,411.51,385.91,407.31,4937097,407.31
MSFT,Microsoft Corp.,12/25/2025 4:45:06 PM,407.31,419.5,402.9,415.74,28762703,415.74
MSFT,Microsoft Corp.,12/26/2025 4:45:06 PM,415.74,428.75,412.54,422.9,18378826,422.9
MSFT,Microsoft Corp.,12/29/2025 4:45:06 PM,422.9,429.86,420.49,424.63,9975550,424.63
MSFT,Microsoft Corp.,12/30/2025 4:45:06 PM,424.63,434.95,419.52,426.55,2418558,426.55
MSFT,Microsoft Corp.,12/31/2025 4:45:06 PM,426.55,435.34,425.48,426.96,47131244,426.96
MSFT,Microsoft Corp.,1/1/2026 4:45:06 PM,426.96,442.5,426.66,438.99,26912213,438.99
MSFT,Microsoft Corp.,1/2/2026 4:45:06 PM,438.99,463.77,435.19,460.69,2123560,460.69
MSFT,Microsoft Corp.,1/5/2026 4:45:06 PM,460.69,462.51,447.38,454.15,43497317,454.15
MSFT,Microsoft Corp.,1/6/2026 4:45:06 PM,454.15,485.38,446.41,476.65,32194246,476.65
MSFT,Microsoft Corp.,1/7/2026 4:45:06 PM,476.65,481.71,459.69,460.51,34972997,460.51
MSFT,Microsoft Corp.,1/8/2026 4:45:06 PM,460.51,460.85,437.11,445.28,46534732,445.28
MSFT,Microsoft Corp.,1/9/2026 4:45:06 PM,445.28,445.83,420.07,426.16,44072042,426.16
MSFT,Microsoft Corp.,1/12/2026 4:45:06 PM,426.16,451.56,421.88,446.86,43669173,446.86
MSFT,Microsoft Corp.,1/13/2026 4:45:06 PM,446.86,447.02,439.31,441.95,16058018,441.95
MSFT,Microsoft Corp.,1/14/2026 4:45:06 PM,441.95,442.06,433.28,438.3,17585548,438.3
MSFT,Microsoft Corp.,1/15/2026 4:45:06 PM,438.3,441.48,419.19,427.72,17813297,427.72
MSFT,Microsoft Corp.,1/16/2026 4:45:06 PM,427.72,447.29,426.11,443.59,31823168,443.59
MSFT,Microsoft Corp.,1/19/2026 4:45:06 PM,443.59,452.15,419.87,427.28,48935781,427.28
MSFT,Microsoft Corp.,1/20/2026 4:45:06 PM,427.28,447.87,420.68,444.03,37495760,444.03
MSFT,Microsoft Corp.,1/21/2026 4:45:06 PM,444.03,444.97,439.15,443.21,46695141,443.21
MSFT,Microsoft Corp.,1/22/2026 4:45:06 PM,443.21,453.44,442.88,448.47,41780192,448.47
MSFT,Microsoft Corp.,1/23/2026 4:45:06 PM,448.47,465.26,444.19,457.26,48893559,457.26
MSFT,Microsoft Corp.,1/26/2026 4:45:06 PM,457.26,467.68,455.26,462.64,8323187,462.64
MSFT,Microsoft Corp.,1/27/2026 4:45:06 PM,462.64,491.13,458.62,483.87,40539785,483.87
MSFT,Microsoft Corp.,1/28/2026 4:45:06 PM,483.87,489.43,461.08,461.62,33025052,461.62
MSFT,Microsoft Corp.,1/29/2026 4:45:06 PM,461.62,479.7,454.73,478.88,2012204,478.88
MSFT,Microsoft Corp.,1/30/2026 4:45:06 PM,478.88,491.55,469.51,486.46,47928962,486.46
MSFT,Microsoft Corp.,2/2/2026 4:45:06 PM,486.46,491.85,466.27,474.1,16288642,474.1
MSFT,Microsoft Corp.,2/3/2026 4:45:06 PM,474.1,482.75,467.28,476.65,35532286,476.65
MSFT,Microsoft Corp.,2/4/2026 4:45:06 PM,476.65,478.22,462.26,468.32,49837969,468.32
MSFT,Microsoft Corp.,2/5/2026 4:45:06 PM,468.32,490.98,468.21,488.92,29782713,488.92
MSFT,Microsoft Corp.,2/6/2026 4:45:06 PM,488.92,508.14,488.73,500.95,7927808,500.95
MSFT,Microsoft Corp.,2/9/2026 4:45:06 PM,500.95,536.02,493.89,525.87,45433380,525.87
MSFT,Microsoft Corp.,2/10/2026 4:45:06 PM,525.87,534.33,501.47,502.06,27108315,502.06
AMZN,Amazon.com Inc.,2/11/2025 4:45:06 PM,413.21,414.65,391.87,393.23,44889219,393.23
AMZN,Amazon.com Inc.,2/12/2025 4:45:06 PM,393.23,399.76,392.73,394,36245534,394
AMZN,Amazon.com Inc.,2/13/2025 4:45:06 PM,394,414.92,391.48,410.04,2519681,410.04
AMZN,Amazon.com Inc.,2/14/2025 4:45:06 PM,410.04,423.51,402.86,419.47,46452430,419.47
AMZN,Amazon.com Inc.,2/17/2025 4:45:06 PM,419.47,425.46,395.76,401.08,4653651,401.08
AMZN,Amazon.com Inc.,2/18/2025 4:45:06 PM,401.08,403.28,380.13,387.41,25709851,387.41
AMZN,Amazon.com Inc.,2/19/2025 4:45:06 PM,387.41,408.17,385.23,400.48,42612171,400.48
AMZN,Amazon.com Inc.,2/20/2025 4:45:06 PM,400.48,419.47,394.48,417.26,29473280,417.26
AMZN,Amazon.com Inc.,2/21/2025 4:45:06 PM,417.26,424.75,401.69,404.19,49530363,404.19
AMZN,Amazon.com Inc.,2/24/2025 4:45:06 PM,404.19,405.01,399.78,403.17,24463410,403.17
AMZN,Amazon.com Inc.,2/25/2025 4:45:06 PM,403.17,428.52,396.41,421.21,6999146,421.21
AMZN,Amazon.com Inc.,2/26/2025 4:45:06 PM,421.21,430.58,418.96,429.63,24690806,429.63
AMZN,Amazon.com Inc.,2/27/2025 4:45:06 PM,429.63,452.45,421.16,443.76,5453910,443.76
AMZN,Amazon.com Inc.,2/28/2025 4:45:06 PM,443.76,447.83,433.41,439.1,37348658,439.1
AMZN,Amazon.com Inc.,3/3/2025 4:45:06 PM,439.1,444.97,426.91,427.41,28405030,427.41
AMZN,Amazon.com Inc.,3/4/2025 4:45:06 PM,427.41,429.24,418.5,425.31,32477554,425.31
AMZN,Amazon.com Inc.,3/5/2025 4:45:06 PM,425.31,446.54,418.13,440.04,41790692,440.04
AMZN,Amazon.com Inc.,3/6/2025 4:45:06 PM,440.04,447.83,421.8,425.65,48064043,425.65
AMZN,Amazon.com Inc.,3/7/2025 4:45:06 PM,425.65,427.22,415.79,416.85,15265552,416.85
AMZN,Amazon.com Inc.,3/10/2025 4:45:06 PM,416.85,423.67,407.52,414.18,36620845,414.18
AMZN,Amazon.com Inc.,3/11/2025 4:45:06 PM,414.18,428.89,414.01,422.16,47044018,422.16
AMZN,Amazon.com Inc.,3/12/2025 4:45:06 PM,422.16,427.72,411.29,412.83,36701923,412.83
AMZN,Amazon.com Inc.,3/13/2025 4:45:06 PM,412.83,417.51,396.41,402.5,40534665,402.5
AMZN,Amazon.com Inc.,3/14/2025 4:45:06 PM,402.5,409.43,383.88,384.09,36915874,384.09
AMZN,Amazon.com Inc.,3/17/2025 4:45:06 PM,384.09,385.6,365.46,367.49,48124538,367.49
AMZN,Amazon.com Inc.,3/18/2025 4:45:06 PM,367.49,370.69,356.67,358.9,47228240,358.9
AMZN,Amazon.com Inc.,3/19/2025 4:45:06 PM,358.9,360.03,353.17,359.85,11305608,359.85
AMZN,Amazon.com Inc.,3/20/2025 4:45:06 PM,359.85,362.42,351.62,353.78,21389420,353.78
AMZN,Amazon.com Inc.,3/21/2025 4:45:06 PM,353.78,369.08,347.65,366.65,33028127,366.65
AMZN,Amazon.com Inc.,3/24/2025 4:45:06 PM,366.65,372.96,352.86,355.44,10213774,355.44
AMZN,Amazon.com Inc.,3/25/2025 4:45:06 PM,355.44,358.12,351.3,357.29,30689448,357.29
AMZN,Amazon.com Inc.,3/26/2025 4:45:06 PM,357.29,361.91,337.71,344.03,22175950,344.03
AMZN,Amazon.com Inc.,3/27/2025 4:45:06 PM,344.03,346.74,330.74,332.22,12733088,332.22
AMZN,Amazon.com Inc.,3/28/2025 4:45:06 PM,332.22,339.23,329.16,333.61,13626450,333.61
AMZN,Amazon.com Inc.,3/31/2025 4:45:06 PM,333.61,334.12,330.41,333.16,13428614,333.16
AMZN,Amazon.com Inc.,4/1/2025 4:45:06 PM,333.16,351.92,330.51,345.18,44753699,345.18
AMZN,Amazon.com Inc.,4/2/2025 4:45:06 PM,345.18,347.53,330.57,336.93,35849100,336.93
AMZN,Amazon.com Inc.,4/3/2025 4:45:06 PM,336.93,356.24,333.3,353.59,11140063,353.59
AMZN,Amazon.com Inc.,4/4/2025 4:45:06 PM,353.59,366,350.69,365.36,8383860,365.36
AMZN,Amazon.com Inc.,4/7/2025 4:45:06 PM,365.36,383.56,359.41,378.23,44149427,378.23
AMZN,Amazon.com Inc.,4/8/2025 4:45:06 PM,378.23,380.99,362.99,363.38,46925616,363.38
AMZN,Amazon.com Inc.,4/9/2025 4:45:06 PM,363.38,363.86,343.94,350.06,2035828,350.06
AMZN,Amazon.com Inc.,4/10/2025 4:45:06 PM,350.06,367.46,348.89,363.04,6741921,363.04
AMZN,Amazon.com Inc.,4/11/2025 4:45:06 PM,363.04,363.84,358.78,361.14,29245400,361.14
AMZN,Amazon.com Inc.,4/14/2025 4:45:06 PM,361.14,374.11,358.65,369.02,39629170,369.02
AMZN,Amazon.com Inc.,4/15/2025 4:45:06 PM,369.02,378.06,365.79,376.5,39336412,376.5
AMZN,Amazon.com Inc.,4/16/2025 4:45:06 PM,376.5,390,373.44,389.87,23230155,389.87
AMZN,Amazon.com Inc.,4/17/2025 4:45:06 PM,389.87,392.29,384.12,387.26,39313542,387.26
AMZN,Amazon.com Inc.,4/18/2025 4:45:06 PM,387.26,391.38,376.95,378.06,25268867,378.06
AMZN,Amazon.com Inc.,4/21/2025 4:45:06 PM,378.06,397.65,372.32,394.02,10532904,394.02
AMZN,Amazon.com Inc.,4/22/2025 4:45:06 PM,394.02,401.29,386.08,392.68,19896254,392.68
AMZN,Amazon.com Inc.,4/23/2025 4:45:06 PM,392.68,395.99,375.4,381.19,36434953,381.19
AMZN,Amazon.com Inc.,4/24/2025 4:45:06 PM,381.19,397.65,377.89,391.13,8958885,391.13
AMZN,Amazon.com Inc.,4/25/2025 4:45:06 PM,391.13,391.34,384.28,385.65,45137735,385.65
AMZN,Amazon.com Inc.,4/28/2025 4:45:06 PM,385.65,404.33,385.02,402.15,6723766,402.15
AMZN,Amazon.com Inc.,4/29/2025 4:45:06 PM,402.15,412.02,397.42,408.58,28471633,408.58
AMZN,Amazon.com Inc.,4/30/2025 4:45:06 PM,408.58,411.73,389.68,396.46,45833650,396.46
AMZN,Amazon.com Inc.,5/1/2025 4:45:06 PM,396.46,421.74,391.27,414.84,13647347,414.84
AMZN,Amazon.com Inc.,5/2/2025 4:45:06 PM,414.84,433.99,412.17,432.69,39260886,432.69
AMZN,Amazon.com Inc.,5/5/2025 4:45:06 PM,432.69,433.14,421.99,426.9,22245756,426.9
AMZN,Amazon.com Inc.,5/6/2025 4:45:06 PM,426.9,432.73,410.76,416.53,30396889,416.53
AMZN,Amazon.com Inc.,5/7/2025 4:45:06 PM,416.53,434.36,413.01,432.26,12568130,432.26
AMZN,Amazon.com Inc.,5/8/2025 4:45:06 PM,432.26,434.38,421.15,425.98,32895545,425.98
AMZN,Amazon.com Inc.,5/9/2025 4:45:06 PM,425.98,431.46,416.28,420.78,3219217,420.78
AMZN,Amazon.com Inc.,5/12/2025 4:45:06 PM,420.78,423.14,412.28,413.79,41288537,413.79
AMZN,Amazon.com Inc.,5/13/2025 4:45:06 PM,413.79,423.58,407.5,416.55,46505833,416.55
AMZN,Amazon.com Inc.,5/14/2025 4:45:06 PM,416.55,418,401.3,403.17,11265731,403.17
AMZN,Amazon.com Inc.,5/15/2025 4:45:06 PM,403.17,414.66,398.86,411.39,43916166,411.39
AMZN,Amazon.com Inc.,5/16/2025 4:45:06 PM,411.39,424.9,404.32,419.46,48857599,419.46
AMZN,Amazon.com Inc.,5/19/2025 4:45:06 PM,419.46,437.49,413.73,429.01,48063298,429.01
AMZN,Amazon.com Inc.,5/20/2025 4:45:06 PM,429.01,454.42,424.2,448.87,36189467,448.87
AMZN,Amazon.com Inc.,5/21/2025 4:45:06 PM,448.87,448.9,430.59,438.3,15083362,438.3
AMZN,Amazon.com Inc.,5/22/2025 4:45:06 PM,438.3,445.83,434.38,443.37,5227047,443.37
AMZN,Amazon.com Inc.,5/23/2025 4:45:06 PM,443.37,466.69,435.68,459.77,21223171,459.77
AMZN,Amazon.com Inc.,5/26/2025 4:45:06 PM,459.77,486.58,455.9,479.25,35454483,479.25
AMZN,Amazon.com Inc.,5/27/2025 4:45:06 PM,479.25,481.29,450.95,455.8,47932252,455.8
AMZN,Amazon.com Inc.,5/28/2025 4:45:06 PM,455.8,471.85,447.1,465.41,36749050,465.41
